"ID","Family","Genus","Species","Authority1","Infraname","Authority2"
"5268","Capparaceae","Capparis","spinosa","L.",NA,NA
"2071","Caprifoliaceae","Centranthus","calcitrapae","(L.) Dufresne",NA,NA
"2072","Caprifoliaceae","Centranthus","ruber","(L.) DC.",NA,NA
"3420","Caprifoliaceae","Cephalaria","joppensis","(Reichenb.) Coulter",NA,NA
"3421","Caprifoliaceae","Cephalaria","leucantha","(L.) Roemer & Schultes",NA,NA
"6022","Caprifoliaceae","Dipsacus","fullonum","L.",NA,NA
"2324","Caprifoliaceae","Fedia","cornucopiae","(L.) Gaertner",NA,NA
"3599","Caprifoliaceae","Knautia","arvensis","(L.) Coulter",NA,NA
"3600","Caprifoliaceae","Knautia","integrifolia","(L.) Bertol.",NA,NA
"3601","Caprifoliaceae","Knautia","transalpina","(Christ) Briq.",NA,NA
"3602","Caprifoliaceae","Knautia","velutina","Briq.",NA,NA
"3618","Caprifoliaceae","Lomelosia","brachiata","(Sm.) Greuter & Burdet",NA,NA
"3879","Caprifoliaceae","Lomelosia","calocephala","(Boiss.) Greuter & Burdet",NA,NA
"5310","Caprifoliaceae","Lomelosia","cyprica","(Post) Greuter & Burdet",NA,NA
"3735","Caprifoliaceae","Lomelosia","graminifolia","(L.) Greuter & Burdet",NA,NA
"3737","Caprifoliaceae","Lomelosia","prolifera","(L.) Greuter & Burdet",NA,NA
"4691","Caprifoliaceae","Lomelosia","reuteriana","(Boiss.) Greuter & Burdet",NA,NA
"5935","Caprifoliaceae","Lomelosia","simplex","(Desf.) Rafin.",NA,NA
"5938","Caprifoliaceae","Lomelosia","stellata","(L.) Rafin.",NA,NA
"6564","Caprifoliaceae","Lonicera","arborea","Boiss.",NA,NA
"2613","Caprifoliaceae","Lonicera","etrusca","G.Santi",NA,NA
"2614","Caprifoliaceae","Lonicera","implexa","Aiton",NA,NA
"2615","Caprifoliaceae","Lonicera","periclymenum","L.",NA,NA
"4358","Caprifoliaceae","Lonicera","pyrenaica","L.",NA,NA
"6560","Caprifoliaceae","Lonicera","splendida","Boiss.",NA,NA
"4360","Caprifoliaceae","Lonicera","xylosteum","L.",NA,NA
"4657","Caprifoliaceae","Pterocephalus","diandrus","(Lag.) Lag.",NA,NA
"5312","Caprifoliaceae","Pterocephalus","multiflorus","Poech","ssp. multiflorus",NA
"5314","Caprifoliaceae","Pterocephalus","multiflorus","Poech","ssp. obtusifolius","Holmboe"
"4884","Caprifoliaceae","Pycnocomon","rutifolium","(Vahl) Hoffmanns. & Link",NA,NA
"6542","Caprifoliaceae","Scabiosa","argentea","L.",NA,NA
"3734","Caprifoliaceae","Scabiosa","columbaria","L.",NA,NA
"3736","Caprifoliaceae","Scabiosa","triandra","L.",NA,NA
"3738","Caprifoliaceae","Scabiosa","turolensis","Pau",NA,NA
"5654","Caprifoliaceae","Sixalix","arenaria","(Forsskål) Greuter & Burdet",NA,NA
"3733","Caprifoliaceae","Sixalix","atropurpurea","(L.) Greuter & Burdet",NA,NA
"3766","Caprifoliaceae","Succisa","pratensis","Moench",NA,NA
"3214","Caprifoliaceae","Valerianella","dentata","(L.) Pollich",NA,NA
"5982","Caprifoliaceae","Valerianella","discoidea","(L.) Loisel.",NA,NA
"6372","Caprifoliaceae","Valerianella","obtusiloba","Boiss.",NA,NA
"6375","Caprifoliaceae","Valerianella","orientalis","Boiss. & Balans.",NA,NA
"3216","Caprifoliaceae","Valerianella","vesicaria","(L.) Moench",NA,NA
"6924","Caryophyllaceae","Agrostemma","githago","L.",NA,NA
"1855","Caryophyllaceae","Arenaria","aggregata","(L.) Loisel.","ssp. erinacea","(Boiss.) Font Quer"
"4805","Caryophyllaceae","Arenaria","aggregata","(L.) Loisel.",NA,NA
"1857","Caryophyllaceae","Arenaria","modesta","Dufour",NA,NA
"1858","Caryophyllaceae","Arenaria","montana","L.",NA,NA
"4720","Caryophyllaceae","Arenaria","nevadensis","Boiss. & Reuter",NA,NA
"5777","Caryophyllaceae","Arenaria","obtusiflora","G. Kunze",NA,NA
"6229","Caryophyllaceae","Arenaria","rhodia","Boiss.",NA,NA
"6887","Caryophyllaceae","Arenaria","serpyllifolia","L.","ssp. leptoclados","(Rchb.) Nyman"
"1859","Caryophyllaceae","Arenaria","serpyllifolia","L.",NA,NA
"2076","Caryophyllaceae","Cerastium","comatum","Desv.",NA,NA
"6231","Caryophyllaceae","Cerastium","dubium","(Bast.) Guépin",NA,NA
"2077","Caryophyllaceae","Cerastium","glomeratum","Thuill.",NA,NA
"2081","Caryophyllaceae","Cerastium","gracile","Dufour",NA,NA
"2078","Caryophyllaceae","Cerastium","illyricum","Hayek",NA,NA
"2079","Caryophyllaceae","Cerastium","latifolium","L.",NA,NA
"2080","Caryophyllaceae","Cerastium","pumilum","Curtis",NA,NA
"2082","Caryophyllaceae","Cerastium","semidecandrum","L.",NA,NA
"2236","Caryophyllaceae","Dianthus","caryophyllus","L.",NA,NA
"6826","Caryophyllaceae","Dianthus","charidemi","Pau",NA,NA
"5832","Caryophyllaceae","Dianthus","costae","Willk.",NA,NA
"5273","Caryophyllaceae","Dianthus","cyprius","A. K. Jackson & Turrill",NA,NA
"2237","Caryophyllaceae","Dianthus","hispanicus","Asso",NA,NA
"2238","Caryophyllaceae","Dianthus","monspessulanus","L.",NA,NA
"2239","Caryophyllaceae","Dianthus","seguieri","Vill.",NA,NA
"2240","Caryophyllaceae","Dianthus","serrulatus","Desf.","ssp. barbatus","(Boiss.) Greuter & Burdet"
"3306","Caryophyllaceae","Dianthus","strictus","Banks & Sol.",NA,NA
"2241","Caryophyllaceae","Dianthus","sylvestris","Wulfen",NA,NA
"6467","Caryophyllaceae","Dianthus","xylorrhizus","Boiss. & Heldr.",NA,NA
"1708","Caryophyllaceae","Dianthus","zonatus","Fenzl","var. zonatus","Tchitat"
"6639","Caryophyllaceae","Gymnocarpos","decandrus","Forssk.",NA,NA
"6538","Caryophyllaceae","Gypsophila","pilosa","Hudson",NA,NA
"2424","Caryophyllaceae","Gypsophila","struthium","Loefl.","ssp. hispanica","(Willk.) G. López"
"2470","Caryophyllaceae","Herniaria","fruticosa","L.",NA,NA
"2471","Caryophyllaceae","Herniaria","glabra","L.",NA,NA
"2469","Caryophyllaceae","Herniaria","hirsuta","L.","ssp. cinerea","(DC.) Coutinho"
"2472","Caryophyllaceae","Herniaria","hirsuta","L.",NA,NA
"6233","Caryophyllaceae","Holosteum","umbellatum","L.",NA,NA
"2682","Caryophyllaceae","Minuartia","hybrida","(Vill.) Schischkin",NA,NA
"4439","Caryophyllaceae","Minuartia","recurva","(All.) Schinz & Thell.","ssp. bigerrensis","(Pau) Rivas-Martínez et al."
"2681","Caryophyllaceae","Minuartia","verna","(L.) Hiern","ssp. attica","(Boiss. & Spruner) Hayek"
"6469","Caryophyllaceae","Minuartia","wettsteinii","Mattf.",NA,NA
"4748","Caryophyllaceae","Moehringia","tejedensis","Huter, Porta & Rigo ex Willk.",NA,NA
"2684","Caryophyllaceae","Moenchia","erecta","(L.) P. Gaertner, B. Meyer & Scherb.",NA,NA
"2766","Caryophyllaceae","Paronychia","argentea","Lam.",NA,NA
"2767","Caryophyllaceae","Paronychia","capitata","(L.) Lam.",NA,NA
"2768","Caryophyllaceae","Paronychia","kapela","(Hacq.) A. Kerner","ssp. serpyllifolia","(Chaix) Graebner"
"2769","Caryophyllaceae","Paronychia","suffruticosa","(L.) Lam.",NA,NA
"4653","Caryophyllaceae","Petrorhagia","nanteuilii","(Burnat) P.W. Ball & Heywood",NA,NA
"2775","Caryophyllaceae","Petrorhagia","prolifera","(L.) P.W. Ball & Heywood",NA,NA
"2774","Caryophyllaceae","Petrorhagia","velutina","(Guss.) P.W. Ball & Heywood",NA,NA
"4582","Caryophyllaceae","Polycarpon","tetraphyllum","(L.) L.","ssp. tetraphyllum",NA
"2833","Caryophyllaceae","Polycarpon","tetraphyllum","(L.) L.",NA,NA
"2953","Caryophyllaceae","Sagina","apetala","Ard.",NA,NA
"2972","Caryophyllaceae","Saponaria","ocymoides","L.",NA,NA
"2995","Caryophyllaceae","Scleranthus","annuus","L.","ssp. delortii","(Gren.) Meikle"
"7013","Caryophyllaceae","Scleranthus","annuus","L.",NA,NA
"3034","Caryophyllaceae","Silene","acaulis","(L.) Jacq.",NA,NA
"6471","Caryophyllaceae","Silene","ammophila","Boiss. & Heldr.","ssp. carpathae","Chowdhuri"
"6736","Caryophyllaceae","Silene","apetala","Willd.",NA,NA
"4689","Caryophyllaceae","Silene","behen","L.",NA,NA
"4447","Caryophyllaceae","Silene","boryi","Boiss.","ssp. penyalarensis","(Pau) Rivas Martinez"
"6236","Caryophyllaceae","Silene","cariensis","Boiss.",NA,NA
"4449","Caryophyllaceae","Silene","ciliata","Pourret","ssp. arvatica","(Lag.) Rivas Martinez"
"3035","Caryophyllaceae","Silene","colorata","Poiret",NA,NA
"3036","Caryophyllaceae","Silene","conica","L.",NA,NA
"6153","Caryophyllaceae","Silene","discolor","Sm.",NA,NA
"3037","Caryophyllaceae","Silene","elisabethae","Jan",NA,NA
"5275","Caryophyllaceae","Silene","fruticosa","L.",NA,NA
"5277","Caryophyllaceae","Silene","galatea","Boiss.",NA,NA
"3038","Caryophyllaceae","Silene","gallica","L.",NA,NA
"6473","Caryophyllaceae","Silene","glaucifolia","Lag.",NA,NA
"5137","Caryophyllaceae","Silene","ichnusae","S. Brullo, G. De Marco & G. De Marco fil.",NA,NA
"6738","Caryophyllaceae","Silene","inaperta","L.",NA,NA
"3039","Caryophyllaceae","Silene","italica","(L.) Pers.",NA,NA
"6475","Caryophyllaceae","Silene","kotschyi","Boiss.",NA,NA
"2660","Caryophyllaceae","Silene","latifolia","Poiret","ssp. alba","(Miller) Greuter & Burdet"
"6477","Caryophyllaceae","Silene","laxipruinosa","Mayol & Rosselló",NA,NA
"3284","Caryophyllaceae","Silene","legionensis","Lag.",NA,NA
"6238","Caryophyllaceae","Silene","macrodonta","Boiss.",NA,NA
"3040","Caryophyllaceae","Silene","mellifera","Boiss. & Reuter",NA,NA
"5949","Caryophyllaceae","Silene","nocturna","L.",NA,NA
"3041","Caryophyllaceae","Silene","nutans","L.",NA,NA
"3042","Caryophyllaceae","Silene","otites","(L.) Wibel",NA,NA
"5664","Caryophyllaceae","Silene","palaestina","Boiss.",NA,NA
"3343","Caryophyllaceae","Silene","portensis","L.","ssp. rigidula","Greuter & Burdet"
"4663","Caryophyllaceae","Silene","psammitis","Link ex Sprengel",NA,NA
"3043","Caryophyllaceae","Silene","saxifraga","L.",NA,NA
"3044","Caryophyllaceae","Silene","scabriflora","Brot.",NA,NA
"3757","Caryophyllaceae","Silene","sclerocarpa","León Dufour",NA,NA
"3046","Caryophyllaceae","Silene","secundiflora","Otth.",NA,NA
"6479","Caryophyllaceae","Silene","succulenta","Forssk.",NA,NA
"6740","Caryophyllaceae","Silene","tridentata","Desf.",NA,NA
"1740","Caryophyllaceae","Silene","tunicoides","Boiss.",NA,NA
"5139","Caryophyllaceae","Silene","tyrrhenia","Jeanmonod & Bocquet",NA,NA
"5135","Caryophyllaceae","Silene","velutina","Loisel.",NA,NA
"4266","Caryophyllaceae","Silene","vulgaris","(Moench) Garcke",NA,NA
"3062","Caryophyllaceae","Spergula","arvensis","L.",NA,NA
"3063","Caryophyllaceae","Spergula","pentandra","L.",NA,NA
"6859","Caryophyllaceae","Spergularia","media","(L.) C. Presl",NA,NA
"3064","Caryophyllaceae","Spergularia","purpurea","(Pers.) G. Don fil.",NA,NA
"3065","Caryophyllaceae","Spergularia","rubra","(L.) J. & C. Presl",NA,NA
"3079","Caryophyllaceae","Stellaria","holostea","L.",NA,NA
"3080","Caryophyllaceae","Stellaria","media","(L.) Vill.",NA,NA
"5959","Caryophyllaceae","Stellaria","pallida","(Dumort.) Piré",NA,NA
"3106","Caryophyllaceae","Telephium","imperati","L.",NA,NA
"5980","Caryophyllaceae","Vaccaria","hispanica","(Miller) Rauschert",NA,NA
"6240","Caryophyllaceae","Velezia","rigida","L.",NA,NA
"2299","Celastraceae","Euonymus","europaeus","L.",NA,NA
"5574","Celastraceae","Euonymus","verrucosus","Scop.",NA,NA
"2643","Celastraceae","Maytenus","senegalensis","(Lam.) Exell",NA,NA
"2765","Celastraceae","Parnassia","palustris","L.",NA,NA
"3932","Cistaceae","Cistus","albidus","L.",NA,NA
"3933","Cistaceae","Cistus","clusii","Dunal",NA,NA
"3935","Cistaceae","Cistus","creticus","L.","ssp. corsicus","(Loisel.) Greuter & Burdet"
"5297","Cistaceae","Cistus","creticus","L.","ssp. creticus",NA
"3934","Cistaceae","Cistus","creticus","L.",NA,NA
"3936","Cistaceae","Cistus","crispus","L.",NA,NA
"4522","Cistaceae","Cistus","heterophyllus","Desf.",NA,NA
"3937","Cistaceae","Cistus","ladanifer","L.",NA,NA
"3938","Cistaceae","Cistus","laurifolius","L.",NA,NA
"3939","Cistaceae","Cistus","libanotis","L.",NA,NA
"3940","Cistaceae","Cistus","monspeliensis","L.",NA,NA
"4519","Cistaceae","Cistus","munbyi","Pomel",NA,NA
"3941","Cistaceae","Cistus","palhinhae","Ingram",NA,NA
"3942","Cistaceae","Cistus","parviflorus","Lam.",NA,NA
"3944","Cistaceae","Cistus","populifolius","L.","ssp. major","Dunal"
"3945","Cistaceae","Cistus","populifolius","L.","ssp. populifolius",NA
"3943","Cistaceae","Cistus","populifolius","L.",NA,NA
"3946","Cistaceae","Cistus","psilosepalus","Sweet",NA,NA
"3947","Cistaceae","Cistus","salviifolius","L.",NA,NA
"6888","Cistaceae","Cistus","sintenisii","Litard.",NA,NA
"4386","Cistaceae","Cistus","varius","Pourret",NA,NA
"6540","Cistaceae","Fumana","aciphylla","Boiss.",NA,NA
"3959","Cistaceae","Fumana","arabica","(L.) Spach",NA,NA
"3522","Cistaceae","Fumana","baetica","Güemes",NA,NA
"3523","Cistaceae","Fumana","ericifolia","Wallr",NA,NA
"3962","Cistaceae","Fumana","ericoides","(Cav.) Gand.",NA,NA
"3525","Cistaceae","Fumana","hispidula","Loscos & J. Pardo",NA,NA
"3964","Cistaceae","Fumana","laevipes","(L.) Spach",NA,NA
"3965","Cistaceae","Fumana","procumbens","(Dunal) Gren. & Godr.",NA,NA
"5849","Cistaceae","Fumana","scoparia","Pomel",NA,NA
"3966","Cistaceae","Fumana","thymifolia","(L.) Spach ex Webb",NA,NA
"3970","Cistaceae","Halimium","atriplicifolium","(Lam.) Spach.","ssp. atriplicifolium",NA
"3969","Cistaceae","Halimium","atriplicifolium","(Lam.) Spach.",NA,NA
"3971","Cistaceae","Halimium","commutatum","Pau",NA,NA
"3973","Cistaceae","Halimium","halimifolium","(L.) Willk.","ssp. halimifolium",NA
"3974","Cistaceae","Halimium","halimifolium","(L.) Willk.","ssp. multiflorum","(Dunal) Maire"
"3972","Cistaceae","Halimium","halimifolium","(L.) Willk.",NA,NA
"3967","Cistaceae","Halimium","lasianthum","(Lam.) Spach","ssp. alyssoides","Greuter"
"3968","Cistaceae","Halimium","lasianthum","(Lam.) Spach",NA,NA
"3975","Cistaceae","Halimium","ocymoides","(Lam.) Willk.",NA,NA
"3976","Cistaceae","Halimium","umbellatum","(L.) Spach",NA,NA
"3977","Cistaceae","Halimium","viscosum","(Willk.) P. Silva",NA,NA
"3978","Cistaceae","Helianthemum","aegyptiacum","(L.) Mill.",NA,NA
"3979","Cistaceae","Helianthemum","almeriense","Pau",NA,NA
"6758","Cistaceae","Helianthemum","apenninum","(L.) Mill.","ssp. cantabricum","(M. Laínz) G. López"
"5857","Cistaceae","Helianthemum","apenninum","(L.) Mill.","ssp. cavanillesianum","(M. Laínz) G. López"
"6760","Cistaceae","Helianthemum","apenninum","(L.) Mill.","ssp. urrielense","(M. Laínz) G. López"
"3980","Cistaceae","Helianthemum","apenninum","(L.) Mill.",NA,NA
"5859","Cistaceae","Helianthemum","asperum","Dunal",NA,NA
"5699","Cistaceae","Helianthemum","caput-felis","Boiss.",NA,NA
"3991","Cistaceae","Helianthemum","cinereum","(Cav.) Pers","ssp. rotundifolium","(Dunal) Greuter & Burdet"
"3981","Cistaceae","Helianthemum","cinereum","(Cav.) Pers",NA,NA
"3982","Cistaceae","Helianthemum","croceum","(Desf.) Pers.",NA,NA
"3983","Cistaceae","Helianthemum","hirtum","(L.) Mill.",NA,NA
"6889","Cistaceae","Helianthemum","marifolium","(L.) Mill.","ssp. origanifolium","(Lam.) G.López"
"3985","Cistaceae","Helianthemum","marifolium","(L.) Mill.",NA,NA
"3986","Cistaceae","Helianthemum","nummularium","(L.) Mill.",NA,NA
"5301","Cistaceae","Helianthemum","obtusifolium","Dunal",NA,NA
"4817","Cistaceae","Helianthemum","oelandicum","(L.) DC.","ssp. canum","(L.) Bonnier"
"3988","Cistaceae","Helianthemum","oelandicum","(L.) DC.","ssp. italicum","(L.) Font Quer & Rothm."
"3987","Cistaceae","Helianthemum","oelandicum","(L.) DC.",NA,NA
"3990","Cistaceae","Helianthemum","pilosum","(L.) Pers.",NA,NA
"3992","Cistaceae","Helianthemum","salicifolium","(L.) Miller",NA,NA
"3995","Cistaceae","Helianthemum","squamatum","(L.) Pers.",NA,NA
"4055","Cistaceae","Helianthemum","stipulatum","(Forskål) C. Chr.",NA,NA
"3984","Cistaceae","Helianthemum","syriacum","(Jacq.) Dum. Cours.",NA,NA
"6763","Cistaceae","Helianthemum","tinetense","Mayor & Fern. Benito",NA,NA
"4465","Cistaceae","Helianthemum","violaceum","(Cav.) Pers.",NA,NA
"4047","Cistaceae","Tuberaria","globulariifolia","(Lam.) Willk.",NA,NA
"4048","Cistaceae","Tuberaria","guttata","(L.) Fourr.",NA,NA
"3996","Cistaceae","Tuberaria","lignosa","(Sweet) Samp.",NA,NA
"6488","Colchicaceae","Androcymbium","rechingeri","Greuter",NA,NA
"6484","Colchicaceae","Colchicum","macrophyllum","B.L.Burtt",NA,NA
"6486","Colchicaceae","Colchicum","montanum","L.",NA,NA
"2131","Colchicaceae","Colchicum","variegatum","L.",NA,NA
"4877","Convolvulaceae","Calystegia","soldanella","(L.) R. Br.",NA,NA
"2139","Convolvulaceae","Convolvulus","althaeoides","L.","ssp. tenuissimus","(Sibth. & Sm.) Stace"
"2135","Convolvulaceae","Convolvulus","althaeoides","L.",NA,NA
"2136","Convolvulaceae","Convolvulus","arvensis","L.",NA,NA
"2137","Convolvulaceae","Convolvulus","cantabrica","L.",NA,NA
"400","Convolvulaceae","Convolvulus","coelesyriacus","Boiss.",NA,NA
"5303","Convolvulaceae","Convolvulus","dorycnium","L.",NA,NA
"6641","Convolvulaceae","Convolvulus","lanatus","Vahl",NA,NA
"2140","Convolvulaceae","Convolvulus","lanuginosus","Desr.",NA,NA
"2141","Convolvulaceae","Convolvulus","lineatus","L.",NA,NA
"2142","Convolvulaceae","Convolvulus","meonanthus","Hoffmanns. & Link",NA,NA
"5305","Convolvulaceae","Convolvulus","oleifolius","Desr.",NA,NA
"2143","Convolvulaceae","Convolvulus","pentapetaloides","L.",NA,NA
"2144","Convolvulaceae","Convolvulus","siculus","L.",NA,NA
"2196","Convolvulaceae","Cuscuta","epithymum","(L.) L.","ssp. kotschyi","(Desmoulins) Arcangeli"
"2195","Convolvulaceae","Cuscuta","epithymum","(L.) L.",NA,NA
"6101","Convolvulaceae","Ipomoea","imperati","(Vahl) Griseb.",NA,NA
"2149","Coriariaceae","Coriaria","myrtifolia","L.",NA,NA
"5562","Cornaceae","Cornus","mas","L.",NA,NA
"2152","Cornaceae","Cornus","sanguinea","L.",NA,NA
"2166","Crassulaceae","Crassula","tillaea","Lester-Garland",NA,NA
"4526","Crassulaceae","Sedum","album","L.",NA,NA
"3008","Crassulaceae","Sedum","caespitosum","(Cav.) DC.",NA,NA
"3009","Crassulaceae","Sedum","forsterianum","Sm",NA,NA
"6246","Crassulaceae","Sedum","hispanicum","L.",NA,NA
"3011","Crassulaceae","Sedum","pallidum","Bieb.",NA,NA
"6244","Crassulaceae","Sedum","rubens","L.",NA,NA
"3010","Crassulaceae","Sedum","sediforme","(Jacq.) Pau",NA,NA
"4451","Crassulaceae","Sempervivum","vicentei","Pau","ssp. paui","Fernández Casas"
"6865","Crassulaceae","Umbilicus","horizontalis","(Guss.) DC.",NA,NA
"6579","Cucurbitaceae","Bryonia","dioica","Jacq.",NA,NA
"2194","Cupressaceae","Cupressus","sempervirens","L.",NA,NA
"2524","Cupressaceae","Juniperus","communis","L.","ssp. hemisphaerica","(C. Presl) Nyman"
"2523","Cupressaceae","Juniperus","communis","L.",NA,NA
"5176","Cupressaceae","Juniperus","excelsa","Bieb.",NA,NA
"5178","Cupressaceae","Juniperus","foetidissima","Willd.",NA,NA
"6012","Cupressaceae","Juniperus","navicularis","Gand.",NA,NA
"2526","Cupressaceae","Juniperus","oxycedrus","L.","ssp. macrocarpa","(Sm.) Ball."
"2527","Cupressaceae","Juniperus","oxycedrus","L.","ssp. oxycedrus",NA
"2525","Cupressaceae","Juniperus","oxycedrus","L.",NA,NA
"2529","Cupressaceae","Juniperus","phoenicea","L.","ssp. phoenicea",NA
"5705","Cupressaceae","Juniperus","phoenicea","L.","ssp. turbinata","(Guss.) Nyman"
"2528","Cupressaceae","Juniperus","phoenicea","L.",NA,NA
"2530","Cupressaceae","Juniperus","sabina","L.",NA,NA
"2531","Cupressaceae","Juniperus","thurifera","L.",NA,NA
"3109","Cupressaceae","Tetraclinis","articulata","(Vahl) Masters",NA,NA
"1994","Cyperaceae","Carex","alba","Scop.",NA,NA
"1995","Cyperaceae","Carex","australpina","Becherer",NA,NA
"1996","Cyperaceae","Carex","baldensis","L.",NA,NA
"1997","Cyperaceae","Carex","brizoides","L.",NA,NA
"4722","Cyperaceae","Carex","camposii","Boiss. & Reuter",NA,NA
"1998","Cyperaceae","Carex","curvula","All.",NA,NA
"1999","Cyperaceae","Carex","digitata","L.",NA,NA
"2000","Cyperaceae","Carex","distachya","Desf.",NA,NA
"2001","Cyperaceae","Carex","divisa","Hudson",NA,NA
"2002","Cyperaceae","Carex","divulsa","Stokes",NA,NA
"2003","Cyperaceae","Carex","firma","Host",NA,NA
"2005","Cyperaceae","Carex","flacca","Schreber","ssp. flacca",NA
"2006","Cyperaceae","Carex","flacca","Schreber","ssp. serrulata","(Biv.) W. Greuter"
"2004","Cyperaceae","Carex","flacca","Schreber",NA,NA
"2008","Cyperaceae","Carex","hallerana","Asso",NA,NA
"2009","Cyperaceae","Carex","humilis","Leysser",NA,NA
"2010","Cyperaceae","Carex","montana","L.",NA,NA
"2011","Cyperaceae","Carex","mucronata","All.",NA,NA
"4410","Cyperaceae","Carex","olbiensis","Jord.",NA,NA
"4880","Cyperaceae","Carex","pendula","Hudson",NA,NA
"6656","Cyperaceae","Carex","pilosa","Scop.",NA,NA
"2012","Cyperaceae","Carex","sempervirens","Vill.",NA,NA
"2015","Cyperaceae","Carex","sylvatica","Hudson",NA,NA
"4882","Cyperaceae","Cladium","mariscus","(L.) Pohl",NA,NA
"6099","Cyperaceae","Cyperus","capitatus","Vand.",NA,NA
"2989","Cyperaceae","Schoenus","nigricans","L.",NA,NA
"2993","Cyperaceae","Scirpus","holoschoenus","L.",NA,NA
"2994","Cyperaceae","Scirpus","setaceus","L.",NA,NA
"2208","Cytinaceae","Cytinus","hypocistis","(L.) L.","ssp. macranthus","Wettst."
"2207","Cytinaceae","Cytinus","hypocistis","(L.) L.",NA,NA
"2866","Dennstaedtiaceae","Pteridium","aquilinum","(L.) Kuhn",NA,NA
"6248","Dioscoreaceae","Dioscorea","communis","(L.) Caddick & Wilkin",NA,NA
"2255","Drosophyllaceae","Drosophyllum","lusitanicum","(L.) Link",NA,NA
"2256","Dryopteridaceae","Dryopteris","affinis","(Lowe) Fraser-Jenkins",NA,NA
"5184","Ephedraceae","Ephedra","foeminea","Forskal",NA,NA
"6029","Ephedraceae","Ephedra","fragilis","Desf.",NA,NA
"3308","Ephedraceae","Ephedra","major","Host",NA,NA
"5186","Ephedraceae","Ephedra","nebrodensis","Guss.","ssp. procera","(Fischer & C. A. Meyer) K. Richter"
"4886","Equisetaceae","Equisetum","ramosissimum","Desf.",NA,NA
"1852","Ericaceae","Arbutus","andrachne","L.",NA,NA
"1853","Ericaceae","Arbutus","unedo","L.",NA,NA
"1854","Ericaceae","Arctostaphylos","uva-ursi","(L.) Sprengel",NA,NA
"1977","Ericaceae","Calluna","vulgaris","(L.) Hull",NA,NA
"2147","Ericaceae","Corema","album","(L.) D. Don",NA,NA
"2226","Ericaceae","Daboecia","cantabrica","(Hudson) C. Koch",NA,NA
"2268","Ericaceae","Erica","arborea","L.",NA,NA
"2269","Ericaceae","Erica","australis","L.",NA,NA
"2272","Ericaceae","Erica","ciliaris","L.",NA,NA
"2273","Ericaceae","Erica","cinerea","L.",NA,NA
"2274","Ericaceae","Erica","erigena","R. Ross",NA,NA
"2271","Ericaceae","Erica","herbacea","L.",NA,NA
"5170","Ericaceae","Erica","lusitanica","Rudolphi",NA,NA
"2275","Ericaceae","Erica","manipuliflora","Salisb.",NA,NA
"2276","Ericaceae","Erica","multiflora","L.",NA,NA
"2278","Ericaceae","Erica","scoparia","L.","ssp. scoparia",NA
"2277","Ericaceae","Erica","scoparia","L.",NA,NA
"5321","Ericaceae","Erica","sicula","Guss.","ssp. libanotica","(C. Barbey & W. Barbey) P. F. Stevens"
"2280","Ericaceae","Erica","terminalis","Salisb.",NA,NA
"2281","Ericaceae","Erica","tetralix","L.",NA,NA
"2282","Ericaceae","Erica","umbellata","L.",NA,NA
"2283","Ericaceae","Erica","vagans","L.",NA,NA
"5173","Ericaceae","Rhododendron","ponticum","L.",NA,NA
"2922","Ericaceae","Rhodothamnus","chamaecistus","(L.) Reichenb.",NA,NA
"3211","Ericaceae","Vaccinium","myrtillus","L.",NA,NA
"3500","Euphorbiaceae","Euphorbia","acanthothamnos","Boiss.",NA,NA
"3501","Euphorbiaceae","Euphorbia","apios","L.",NA,NA
"3502","Euphorbiaceae","Euphorbia","characias","L.",NA,NA
"3503","Euphorbiaceae","Euphorbia","cyparissias","L.",NA,NA
"6994","Euphorbiaceae","Euphorbia","duvalii","Lecoq & Lamotte",NA,NA
"3504","Euphorbiaceae","Euphorbia","exigua","L.",NA,NA
"6683","Euphorbiaceae","Euphorbia","falcata","L.",NA,NA
"3506","Euphorbiaceae","Euphorbia","flavicoma","DC.","ssp. mariolensis","(Rouy) O. Bolòs & Vigo"
"3505","Euphorbiaceae","Euphorbia","flavicoma","DC.",NA,NA
"3507","Euphorbiaceae","Euphorbia","helioscopia","L.",NA,NA
"3508","Euphorbiaceae","Euphorbia","hierosolymitana","Boiss.",NA,NA
"5842","Euphorbiaceae","Euphorbia","isatidifolia","Lam.",NA,NA
"4172","Euphorbiaceae","Euphorbia","macrostegia","Boiss.",NA,NA
"3509","Euphorbiaceae","Euphorbia","minuta","Loscos & Pardo",NA,NA
"3510","Euphorbiaceae","Euphorbia","myrsinites","L.",NA,NA
"4964","Euphorbiaceae","Euphorbia","nicaeensis","All.","ssp. nicaeensis",NA
"3511","Euphorbiaceae","Euphorbia","nicaeensis","All.",NA,NA
"6087","Euphorbiaceae","Euphorbia","paralias","L.",NA,NA
"4888","Euphorbiaceae","Euphorbia","peplis","L.",NA,NA
"3512","Euphorbiaceae","Euphorbia","peplus","L.",NA,NA
"3513","Euphorbiaceae","Euphorbia","retusa","Forsskål",NA,NA
"6250","Euphorbiaceae","Euphorbia","rigida","M. Bieb.",NA,NA
"6026","Euphorbiaceae","Euphorbia","segetalis","L.",NA,NA
"6996","Euphorbiaceae","Euphorbia","seguierana","Necker",NA,NA
"3514","Euphorbiaceae","Euphorbia","serrata","L.",NA,NA
"3516","Euphorbiaceae","Euphorbia","sulcata","Loisel.",NA,NA
